run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2d-smoke-001-ssb-standard-3k-awgn-snr-6db-seed-1,1,ssb_standard_3k,awgn,05741620693d28d9,N/A,dummy.metric,0.130273,true
