run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2e-smoke-003-ssb-narrow-1k9-identity-seed-1,1,ssb_narrow_1k9,identity,aa77a867d4a5665a,N/A,dummy.metric,0.152013,true
