run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-009-freedv700d-emulated-awgn-snr-3db-seed-70051,70051,freedv700d_emulated,awgn,b79203574f84c19e,N/A,dummy.metric,0.136653,true
