run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-012-freedv700e-emulated-identity-baseline-seed-70051,70051,freedv700e_emulated,identity,5183aa382fa42968,N/A,dummy.metric,0.127583,true
