run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-020-freedv700e-official-identity-baseline-seed-70051,70051,freedv700e_official,identity,5e65c96de764a711,N/A,dummy.metric,0.150871,true
