run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-016-freedv700d-official-identity-baseline-seed-70051,70051,freedv700d_official,identity,c93d6e10290b5a33,N/A,dummy.metric,0.150985,true
