run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-018-freedv700d-official-frequency-offset-75hz-seed-70051,70051,freedv700d_official,frequency_offset,9ba7d18959a74bad,N/A,dummy.metric,0.151018,true
