run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0039-m2g-smoke-003-ssb-narrow-1k9-identity-seed-1,1,ssb_narrow_1k9,identity,ea871cfff87fc912,N/A,dummy.metric,0.152013,true
