run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0039-m2g-smoke-011-freedv700e-emulated-awgn-snr-0db-seed-1,1,freedv700e_emulated,awgn,aaa7c2deb79413af,N/A,dummy.metric,0.146852,true
