run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0039-m2g-smoke-008-freedv700d-emulated-awgn-snr-0db-seed-1,1,freedv700d_emulated,awgn,9686b78d88d77287,N/A,dummy.metric,0.146852,true
