run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-013-freedv700e-emulated-awgn-snr-3db-seed-70051,70051,freedv700e_emulated,awgn,d6fe3a1d018bea71,N/A,dummy.metric,0.136653,true
