run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-002-ssb-standard-3k-frequency-offset-75hz-seed-70051,70051,ssb_standard_3k,frequency_offset,35edb76ce5482de8,N/A,dummy.metric,0.137726,true
