run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-000-ssb-standard-3k-identity-baseline-seed-70051,70051,ssb_standard_3k,identity,954cdaf73185bf08,N/A,dummy.metric,0.120737,true
