run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m3-channel-impairment-smoke-006-ssb-narrow-1k9-frequency-offset-75hz-seed-70051,70051,ssb_narrow_1k9,frequency_offset,c51d76c1dbecfca4,N/A,dummy.metric,0.15319,true
