run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-018-freedv700f-a-balanced-identity-seed-1,1,freedv700f_a_balanced,identity,1eb611866b5c3686,N/A,dummy.metric,8.65012e-06,true
