run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-019-freedv700f-a-balanced-awgn-snr-6db-seed-1,1,freedv700f_a_balanced,awgn,8fa533d4bae0b14a,N/A,dummy.metric,0.0550138,true
