run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-005-ssb-narrow-1k9-awgn-snr-0db-seed-1,1,ssb_narrow_1k9,awgn,9671f17e192a07ba,N/A,dummy.metric,0.162606,true
