run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-000-ssb-standard-3k-identity-seed-1,1,ssb_standard_3k,identity,77b620cdfc8eb02c,N/A,dummy.metric,0.120737,true
