run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-codec2-on-020-freedv700f-a-balanced-awgn-snr-0db-seed-1,1,freedv700f_a_balanced,awgn,41c097eae993e5f5,N/A,dummy.metric,0.18947,true
