run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-codec2-on-010-freedv700e-emulated-awgn-snr-6db-seed-1,1,freedv700e_emulated,awgn,6d3f843452126d04,N/A,dummy.metric,0.136224,true
