run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2h-700f-qpsk-smoke-codec2-on-013-freedv700d-official-awgn-snr-6db-seed-1,1,freedv700d_official,awgn,4331c7b7ffe68480,N/A,dummy.metric,0.157895,true
