run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2f-codec2-on-015-freedv700e-official-identity-seed-1,1,freedv700e_official,identity,16dffff9a27cc69e,N/A,dummy.metric,0.150871,true
