run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
m2f-codec2-on-006-freedv700d-emulated-identity-seed-1,1,freedv700d_emulated,identity,51ca293976dc7f44,N/A,dummy.metric,0.127583,true
