run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0037-codec2-on-013-freedv700d-official-awgn-snr-6db-seed-1,1,freedv700d_official,awgn,9ca3f0473e5c51a2,N/A,dummy.metric,0.157895,true
