run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0037-codec2-on-007-freedv700d-emulated-awgn-snr-6db-seed-1,1,freedv700d_emulated,awgn,b0c924d27b630548,N/A,dummy.metric,0.136224,true
