run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0037-codec2-on-017-freedv700e-official-awgn-snr-0db-seed-1,1,freedv700e_official,awgn,deeed3336ad96739,N/A,dummy.metric,0.164403,true
