run_id,seed,mode_id,channels,digest,audio_export_path,metric_id,metric_value,ok
issue0037-codec2-on-000-ssb-standard-3k-identity-seed-1,1,ssb_standard_3k,identity,9e0801526e84785b,N/A,dummy.metric,0.120737,true
